family,subfamily,tribe,subtribe,genus,species,attraction_strategies
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Cochleanthes,Cochleanthes_aromatica,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_cogniauxiana,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_panamensis,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_parvilabris,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_pendula,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_potamophila,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Galeottia,Galeottia_grandiflora,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Huntleya,Huntleya_burtii,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_auriculata,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_costaricensis,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_graminea,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_lactea,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_lojae,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_parvilabris,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_tolimensis,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Pescatoria,Pescatoria_wallisii,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Warczewiczella,Warczewiczella_lipscombiae,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Warczewiczella,Warczewiczella_marginata,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Warrea,Warrea_warreana,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Zygopetalum,Zygopetalum_crinitum,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Zygopetalum,Zygopetalum_mackayi,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Zygopetalum,Zygopetalum_maxillare,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Zygosepalum,Zygosepalum_labiosum,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Aspidogyne,Aspidogyne_argentea,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Aspidogyne,Aspidogyne_longicornu,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_foliosa,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_oblongifolia,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_repens,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_tesselata,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Ludisia,Ludisia_discolor,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_arietinus,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_plantagineus,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Zeuxine,Zeuxine_strateumatica,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Cranichis,Cranichis_candida,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Myrosmodes,Myrosmodes_cochleare,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Ponthieva,Ponthieva_racemosa,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_densiflora,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_plantaginifolia,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_stachyodes,0
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_alobula,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_aphylla,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_basaltica,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_boormanii,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_curta,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_despectans,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_grandiflora,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_irsoniana,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_lustra,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_nana,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_nutans,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_oliveri,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_oreophila,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_parvifolia,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_procera,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_sanguinea,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_tunstallii,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_venosa,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Brachystele,Brachystele_unilateralis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_congestus,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_diversifolius,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_dutrae,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_elatus,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Pelexia,Pelexia_bonariensis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Pelexia,Pelexia_ekmanii,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Pelexia,Pelexia_oestrifera,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Pteroglossa,Pteroglossa_glazioviana,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Pteroglossa,Pteroglossa_roseoalba,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Sacoila,Sacoila_lanceolata,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Sarcoglottis,Sarcoglottis_acaulis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Sarcoglottis,Sarcoglottis_fasciculata,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Sarcoglottis,Sarcoglottis_sceptrodes,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Sauroglossum,Sauroglossum_elatum,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Schiedeella,Schiedeella_confusa,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Schiedeella,Schiedeella_llaveana,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Schiedeella,Schiedeella_saltensis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_aestivalis,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_australis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_casei,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_cernua,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_diluvialis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_lacera,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_laciniata,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_lucida,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_magnicarpum,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_ochraleuca,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_odorata,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_romanzoffiana,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_sinensis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_spiralis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_tuberosa,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Spiranthes,Spiranthes_vernalis,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Stenorrhynchos,Stenorrhynchos_speciosum,0
Orchidaceae,Orchidoideae,Diurideae,Acianthinae,Acianthus,Acianthus_sinclairii,0
Orchidaceae,Orchidoideae,Diurideae,Acianthinae,Corybas,Corybas_cheesemanii,1
Orchidaceae,Orchidoideae,Diurideae,Acianthinae,Corybas,Corybas_incurvus,1
Orchidaceae,Orchidoideae,Diurideae,Acianthinae,Corybas,Corybas_oblongus,0
Orchidaceae,Orchidoideae,Diurideae,Acianthinae,Cyrtostylis,Cyrtostylis_reniformis,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_abbreviata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_actensis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_ambusta,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_amnicola,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_ampla,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_applanata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_arenaria,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_arenicola,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_atrovespa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_attingens,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_aurulenta,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_australis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_barbarossa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_barbarella,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_brownii,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_calcicola,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_cairnsiana,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_cardiochila,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_carnea,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_clavigera,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_clavula,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_colorata,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_congesta,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_concinna,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_concolor,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_corynephora,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_crebra,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_crema,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_cristata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_cruciformis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_cruscula,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_decora,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_discoidea,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_douglasiorum,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_doutchiae,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_drummondii,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_ensata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_exstans,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_falcata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_ferruguinea,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_filamentosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_fitzgeraldii,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_flava,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_formosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_fragrantissima,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_gardneri,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_georgei,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_gladiolata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_granitora,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_hastata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_hildae,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_huegelia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_infundibularis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_insularis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_latifolia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_leptoclavia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_leucochilia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_lobata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_lodgeana,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_longiclavata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_lowanensis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_macrostylis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_moschata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_multiclavia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_necrophylla,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_nobilis,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_pachychila,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_paludosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_parva,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_pectinata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_phaeoclavia,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_plicata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_procera,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_pulchra,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_radialis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_radiata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_reticulata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_rhomboidiformis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_richardsiorum,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_rigida,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_rileyi,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_robinsonii,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_roei,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_saxatilis,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_septuosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_ssp._bulbarnet,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_stellata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_stricta,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_tensa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_tentaculata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_tesselata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_thinicola,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_toxochila,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_valida,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_verrucosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_versicolor,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_villosissima,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_wanosa,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_williamsiae,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Caladenia,Caladenia_xanthochila,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Cyanicula,Cyanicula_gemmata,1
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Eriochilus,Eriochilus_cucullatus,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Leptoceras,Leptoceras_menziesii,0
Orchidaceae,Orchidoideae,Diurideae,Caladeniinae,Pheladenia,Pheladenia_deformis,1
Orchidaceae,Orchidoideae,Diurideae,Cryptostylidinae,Cryptostylis,Cryptostylis_erecta,1
Orchidaceae,Orchidoideae,Diurideae,Cryptostylidinae,Cryptostylis,Cryptostylis_hunteriana,1
Orchidaceae,Orchidoideae,Diurideae,Cryptostylidinae,Cryptostylis,Cryptostylis_leptochila,1
Orchidaceae,Orchidoideae,Diurideae,Cryptostylidinae,Cryptostylis,Cryptostylis_ovata,1
Orchidaceae,Orchidoideae,Diurideae,Cryptostylidinae,Cryptostylis,Cryptostylis_subulata,1
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_alba,0
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_brumalis,1
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_maculata,1
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_magnifica,1
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_pardina,1
Orchidaceae,Orchidoideae,Diurideae,Diuridinae,Diuris,Diuris_punctata,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Arthrochilus,Arthrochilus_huntianus,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Arthrochilus,Arthrochilus_irritabilis,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Caleana,Caleana_major,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_concolor,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_confluens,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_elastica,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_glyptodon,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_gracilis,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_livida,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_micrantha,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Drakaea,Drakaea_thynniphila,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_anaticeps,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_chlorantha,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_diphylla,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_formicifera,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_grammata,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_jeanesii,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_platyptera,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_pluricallata,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_aff._Pluricallata_1,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_aff._Pluricallata_2,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_aff._Pluricallata_3,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_seminuda,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_sphrynoides,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_sylvestris,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_trapeziformis,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_triceratops,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_trilabra,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_truncata,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_turfosa,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_valida,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_aff._valida_1,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Chiloglottis,Chiloglottis_aff._valida_2,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Paracaleana,Paracaleana_minor,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Paracaleana,Paracaleana_nigrita,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Paracaleana,Paracaleana_lyonsii,1
Orchidaceae,Orchidoideae,Diurideae,Drakaeinae,Spiculaea,Spiculaea_ciliata,1
Orchidaceae,Orchidoideae,Diurideae,Megastylidinae,Leporella,Leporella_fimbriata,1
Orchidaceae,Orchidoideae,Diurideae,Megastylidinae,Pyrorchis,Pyrorchis_nigricans,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_archeri,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_ciliatum,1
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_despectans,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_filiformis,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_fimbriatum,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_littorale,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_morrisii,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_rufum,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Genoplesium,Genoplesium_ruppii,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Microtis,Microtis_parviflora,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Microtis,Microtis_unifolia,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Prasophyllum,Prasophyllum_alpinum,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Prasophyllum,Prasophyllum_elatum,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Prasophyllum,Prasophyllum_fimbria,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Prasophyllum,Prasophyllum_odoratum,0
Orchidaceae,Orchidoideae,Diurideae,Prasophyllinae,Prasophyllum,Prasophyllum_plumaeforme,0
Orchidaceae,Orchidoideae,Diurideae,Rhizanthelllinae,Rhizanthella,Rhizanthella_gardneri,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_antennifera,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_crinita,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_epipactoides,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_ixioides,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_macrophylla,1
