family,subfamily,tribe,subtribe,genus,species,terrestrial,epiphytic,tropic,subtropic,temperate,pollination_vectors
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Encyclia,Encyclia_phoenicea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Encyclia,Encyclia_tampense,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Encyclia,Encyclia_mapuerae,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Encyclia,Encyclia_oncidioides,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_ackermanii,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_acuminatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_alfaroi,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_amphistomum,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_anceps,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_angustilobum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_armeniacum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_avicula,0,1,0,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_barbeyanum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_blepharistes,1,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_calanthum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_campestre,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cardiochilum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_carolii,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_centropetalum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_chlorocorymbos,0,1,0,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_ciliare,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cinnabarinum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cirrhochilum,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cleistogastrium,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cnemidophorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cochlidium,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cocoense,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_cristatum,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_densiflorum,0,1,0,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_denticulatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_difforme,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_diffusum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_exasperatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_falcatum,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_falcisepalum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_fimbriatum,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_flammeum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_flexuosum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_floridense,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_fulgens,1,0,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_goniorhachis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_horichii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_hunterianum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_ibaguense,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_insulanum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_jimenezii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_lacustre,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_laterale,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_latilabre,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_leucochilum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_macrocarpum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_madsenii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_medusae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_mesocarpum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_miserrimum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_nocturnum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_odontochilum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_orchidiflorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_pallens,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_paniculatum,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_parkinsonianum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_peperomia,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_phragmites,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_piliferum,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_polyanthum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_portoricensis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_pseudoepidendrum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_puniceoluteum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_radicans,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_raniferum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_rhopalostele,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_rigidum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_robustum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_schlechterianum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_secundum,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_smaragdinum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_steyermarkii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_strobiliferum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_triangulabium,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_tridactylum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_tridens,1,0,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_vesicatum,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Epidendrum,Epidendrum_xanthinum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Guarianthe,Guarianthe_aurantiaca,0,0,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Guarianthe,Guarianthe_hennisiana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Guarianthe,Guarianthe_skinneri,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_anceps,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_autumnalis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_lyonsii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_marginata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_moyobambae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_rubescens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_speciosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_splendida,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_superbiens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_tibicinis,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Laelia,Laelia_undulata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Meiracyllium,Meiracyllium_gemma,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Meiracyllium,Meiracyllium_triansutum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Microepidendrum,Microepidendrum_subulatifolium,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Myrmecophila,Myrmecophila_christinae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Myrmecophila,Myrmecophila_thomsoniana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Nidema,Nidema_boothii,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Nidema,Nidema_ottonis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_baculus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_boothiana,0,1,1,1,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_chacaoensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_cochleata,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_crassilabia,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_creatacea,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_ochracea,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_pygmaea,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_spondiada,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Prosthechea,Prosthechea_vespa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Pseudolaelia,Pseudolaelia_corcovadensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Psychilis,Psychilis_kraenzlinii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Psychilis,Psychilis_krugii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Psychilis,Psychilis_macconnelliae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Psychilis,Psychilis_monensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_bidentata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_imbricata,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_lindeniana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_micrantha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_modesta,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Scaphyglottis,Scaphyglottis_punctulata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Laeliinae,Tetramicra,Tetramicra_elegans,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_aberrans,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_adamantinensis,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_aphthosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_angustifolia,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_aveniformes,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_cabiriae,0,0,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_crassilabia,0,0,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_fabiobarrosii,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_fecunda,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_hamosa,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_hygrophila,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_johannensis,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_limae,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_modestissima,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_ochreata,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_polystachya,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_prolifera,0,0,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_sonderana,0,0,0,1,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Acianthera,Acianthera_teres,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Anathallis,Anathallis_heterophylla,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Anathallis,Anathallis_microphyta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Anathallis,Anathallis_minutalis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Anathallis,Anathallis_obovata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Anathallis,Anathallis_welteri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Andinia,Andinia_pendens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dilomilis,Dilomilis_montana,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_chestertonii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_chimaera,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_chiroptera,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_erythrochaete,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_felix,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_houtteana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_lafleurii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_marsupialis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_morleyi,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_pubescens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_sodiroi,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_radiosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_radiella,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_trigonopetala,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_vampira,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_veluntina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_vinacea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dracula,Dracula_wallisii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Dresslerella,Dresslerella_pertusa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Echinosepala,Echinosepala_aspasicensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Echinosepala,Echinosepala_sempergemmata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lankesteriana,Lankesteriana_barbulata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_amplisepala,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_dodiana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_glicensteinii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_helleri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_jugum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_lindleyana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_minutissima,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_mittelstaedtii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_pygmaea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_rubripetala,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_rupestris,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_sabinadaleyana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_selenitepala_ssp._ackermanii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_stenorhyncha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_turialvae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_sp,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_woodburyana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthes,Lepanthes_yubarta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Lepanthopsis,Lepanthopsis_obliquipetala,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_angulata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_asterotricha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_bicolor,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_borucana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_calura,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_chasei,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_coccinea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_coriacea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_demissa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_floribunda,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_fonsecae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_fractiflexa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_fulvescens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_ignea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_infracta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_hortensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_lata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_luerorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_melanoxantha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_pachyura,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_peristeria,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_phoenix,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_picturata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_regina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_rolfeana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_rosea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_smallmanniana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_striatella,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_tuerckheimii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_utriculata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Epidendreae,Pleurothallidinae,Masdevallia,Masdevallia_veitchiana,0,1,1,0,0,1
